DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4642363;1;4;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;519,372088572821
4642364;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;489,504845344126
4642364;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;489,504845344126
4642365;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;447,290801173161
4642365;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;447,290801173161
4642366;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;404,848891061051
4642366;1;2;1;50;13; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;404,848891061051
4642366;1;3;1;50;13; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;404,848891061051
4642366;1;4;1;50;13; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;404,848891061051
4642366;1;5;1;50;13; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;404,848891061051
4642367;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;446,020214569715
4642367;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;446,020214569715
4642368;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;470,035997628583
4642368;1;2;1;50;13; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;470,035997628583
4642369;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;534,668716011926
4642369;1;2;1;50;13;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;534,668716011926
4642369;1;3;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;534,668716011926
4642369;1;4;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;534,668716011926
4642369;1;5;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;534,668716011926
4642372;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;446,020214569715
4642372;1;2;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;446,020214569715
4642373;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;468,341891935362
4642374;1;1;1;50;13; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;453,142927861505
4642374;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;453,142927861505
4642375;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;437,8463004224
4642377;1;1;1;50;13; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;453,142927861505
4642377;1;2;1;50;13; ; ;1;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;453,142927861505
4642381;1;1;1;50;13; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06;1;13;569,351084354754
4642381;1;2;1;50;13; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;569,351084354754
4642381;1;3;1;50;13;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;569,351084354754
4642381;1;4;1;50;13; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;569,351084354754
4642381;1;5;1;50;13; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;569,351084354754
4642381;1;6;1;50;13; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;569,351084354754
4642382;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;518,320887717295
4642382;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;518,320887717295
4642382;1;3;1;50;13; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;518,320887717295
4642383;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;448,635347876685
4642383;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;448,635347876685
4642383;1;3;1;50;13; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;448,635347876685
4642383;1;4;1;50;13; ; ;5;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;448,635347876685
4642383;1;5;1;50;13; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;448,635347876685
4642383;1;6;1;50;13; ; ;3;6;VAGO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;448,635347876685
4642384;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;497,05107772569
4642384;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;497,05107772569
4642384;1;3;1;50;13; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;497,05107772569
4642385;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;426,323530247148
4642385;1;2;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;426,323530247148
4642386;1;1;1;50;13; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06;1;13;555,529843379465
4642386;1;2;1;50;13; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;555,529843379465
4642386;1;3;1;50;13; ; ;3;6;DILIGENCIAS  DE  ESTUDIO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;555,529843379465
4642386;1;4;1;50;13; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;555,529843379465
4642386;1;5;1;50;13; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;555,529843379465
4642387;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;576,799653371071
4642387;1;2;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;576,799653371071
4642387;1;3;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;576,799653371071
4642387;1;4;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;576,799653371071
4642387;1;5;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;576,799653371071
4642388;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;512,263931834459
4642388;1;2;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;512,263931834459
4642388;1;3;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;512,263931834459
4642388;1;4;1;50;13; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;512,263931834459
4642388;1;5;1;50;13; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;512,263931834459
4642388;1;6;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;512,263931834459
4642389;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;488,900200325028
4642389;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;488,900200325028
4642390;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642390;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642390;1;3;1;50;13; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642390;1;4;1;50;13; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642390;1;5;1;50;13; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642390;1;8;1;50;13; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642390;1;9;1;50;13; ; ;9;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;673,636934760427
4642391;1;1;1;50;13; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;589,676116961588
4642391;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;589,676116961588
4642391;1;3;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;589,676116961588
4642391;1;5;1;50;13; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;589,676116961588
4642392;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;512,468761028951
4642392;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;512,468761028951
4642392;1;3;1;50;13; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;512,468761028951
4642393;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;503,02426027819
4642393;1;2;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;503,02426027819
4642394;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;403,806170398751
4642394;1;2;1;50;13; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;1;13;403,806170398751
4642395;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;511,62169351528
4642395;1;2;1;50;13; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;13;511,62169351528
4642395;1;3;1;50;13; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;511,62169351528
4642395;1;4;1;50;13; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;511,62169351528
4642396;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;453,56644695128
4642396;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;453,56644695128
4642396;1;3;1;50;13; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;453,56644695128
4642397;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;411,980084546066
4642397;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;411,980084546066
4642397;1;3;1;50;13; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;411,980084546066
4642398;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;603,195531895653
4642398;1;2;1;50;13;3; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;603,195531895653
4642398;1;3;1;50;13; ; ;1;6;ESTA HACIENDO DILIGENCIA DE ESTUDIO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;603,195531895653
4642398;1;4;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;603,195531895653
4642399;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;495,999210351648
4642399;1;2;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;495,999210351648
4642399;1;3;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;495,999210351648
4642399;1;4;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;495,999210351648
4642400;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;446,44373365949
4642400;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;446,44373365949
4642400;1;3;1;50;13; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;446,44373365949
4642401;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;438,269819512175
4642401;1;2;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;438,269819512175
4642402;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;469,407649344316
4642402;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;469,407649344316
4642402;1;3;1;50;13; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;469,407649344316
4642402;1;4;1;50;13; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;469,407649344316
4642404;1;1;1;50;13; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;438,269819512175
4642404;1;2;1;50;13; ; ;2;6;DILIGENCIAS  DE  ESTUDIO;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;438,269819512175
4642406;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;384,337322683208
4642406;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;384,337322683208
4642407;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;338,823893025711
4642407;1;2;1;50;13; ; ;2;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;338,823893025711
4642409;1;1;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;411,352402780315
4642409;1;2;1;50;13; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;411,352402780315
4642409;1;3;1;50;13;3; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;411,352402780315
4642410;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;430,821250495858
4642410;1;2;1;50;13; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;430,821250495858
4642410;1;3;1;50;13; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;430,821250495858
4642411;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;555,311153484183
4642412;1;1;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;489,9283644339
4642412;1;2;1;50;13; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;06;1;13;489,9283644339
4642412;1;4;1;50;13;2; ;4;6;DILIGENCIAS  DE ESTUDIO;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;489,9283644339
4642413;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;454,617647806806
4642413;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;454,617647806806
4642413;1;3;1;50;13; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;454,617647806806
4642413;1;4;1;50;13;3; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;454,617647806806
4642414;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;371,519549614973
4642414;1;2;1;50;13;6; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;371,519549614973
4642414;1;3;1;50;13; ; ;1;6;ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;371,519549614973
4642414;1;4;1;50;13; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;371,519549614973
4642414;1;5;1;50;13; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;371,519549614973
4642414;1;6;1;50;13; ; ;6;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06;1;13;371,519549614973
4642415;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;530,267176982322
4642415;1;2;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;530,267176982322
4642415;1;3;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;530,267176982322
4642416;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;555,311153484183
4642417;1;1;1;50;13; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;13;552,165335258194
4642418;1;1;1;50;13; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;491,295947884078
4642418;1;2;1;50;13; ; ;2;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;491,295947884078
4642418;1;3;1;50;13; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;491,295947884078
4642418;1;4;1;50;13; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;491,295947884078
4642418;1;5;1;50;13; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;491,295947884078
4642418;1;7;1;50;13; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;491,295947884078
4642418;1;8;1;50;13;3; ;8;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;491,295947884078
4642419;1;1;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;481,973140181868
4642419;1;2;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;481,973140181868
4642419;1;3;1;50;13; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;13;481,973140181868
4642419;1;4;1;50;13;3; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;13;481,973140181868
4642419;1;5;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;481,973140181868
4642419;1;6;1;50;13; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;13;481,973140181868
4642445;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;162,665641359016
4642445;1;2;1;50;17; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;17;162,665641359016
4642445;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;162,665641359016
4642445;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;162,665641359016
4642447;1;1;1;50;17; ; ;1;6;SALIR A CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;182,318776535006
4642447;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;182,318776535006
4642459;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;206,716331745125
4642459;1;2;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;206,716331745125
4642459;1;3;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;206,716331745125
4642462;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;202,193230286585
4642462;1;2;1;50;17;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;17;202,193230286585
4642462;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;202,193230286585
4642462;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;202,193230286585
4642462;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;202,193230286585
4642462;1;6;1;50;17; ; ;6;6;RECUPERANDOSE DE UNA CIRUGIA;2;2;2;2;1;11; ; ; ; ; ; ;06;1;17;202,193230286585
4642462;1;8;1;50;17; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;202,193230286585
4642463;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642463;1;2;1;50;17; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642463;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642463;1;4;1;50;17; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642464;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;97,6433857539288
4642464;1;2;1;50;17; ; ;2;6;HACER DILIGENCIAS PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;06;1;17;97,6433857539288
4642464;1;3;1;50;17;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;17;97,6433857539288
4642464;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;97,6433857539288
4642464;1;5;1;50;17; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;97,6433857539288
4642464;1;6;1;50;17; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;97,6433857539288
4642467;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;278,911958748195
4642467;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;278,911958748195
4642467;1;5;1;50;17; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;278,911958748195
4642469;1;1;1;50;17; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;138,098276732335
4642469;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;138,098276732335
4642469;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;138,098276732335
4642469;1;4;1;50;17; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;138,098276732335
4642469;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;138,098276732335
4642471;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;297,224414586965
4642471;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;297,224414586965
4642472;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;193,871238262175
4642472;1;2;1;50;17; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;193,871238262175
4642474;1;1;1;50;17; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;17;146,353787317165
4642474;1;2;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;146,353787317165
4642474;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;146,353787317165
4642476;1;1;1;50;17; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;247,19977716586
4642476;1;2;1;50;17; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;247,19977716586
4642476;1;3;1;50;17;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;17;247,19977716586
4642476;1;5;1;50;17; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;247,19977716586
4642477;1;1;1;50;17; ; ;1;6;HACER DILIGENCIAS PERSONALES;2;2;2;2;1;11; ; ; ; ; ; ;06;1;17;199,215699128093
4642477;1;2;1;50;17; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;199,215699128093
4642477;1;3;1;50;17; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;199,215699128093
4642478;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;188,222670597937
4642478;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;188,222670597937
4642479;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;150,380713891267
4642479;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;150,380713891267
4642479;1;3;1;50;17;3; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;17;150,380713891267
4642480;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;225,46497838603
4642480;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;225,46497838603
4642480;1;4;1;50;17; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;225,46497838603
4642481;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;181,563165749022
4642481;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;181,563165749022
4642481;1;3;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;181,563165749022
4642482;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;158,357753031998
4642482;1;2;1;50;17; ; ;1;6;VIAJAR;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;158,357753031998
4642482;1;3;1;50;17; ; ;1;6;VIAJAR;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;158,357753031998
4642483;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642483;1;2;1;50;17; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642483;1;3;1;50;17; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642483;1;4;1;50;17; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;126,419690388259
4642484;1;1;1;50;17; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;17;164,666243155934
4642484;1;2;1;50;17; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;17;164,666243155934
4642975;1;1;1;50;23; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;23;191,156958478065
