DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
4646856;1;2;1;70;76;32;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;700000;2; ;45;45;55;1;2;5529;06;76;1098,2233467408
4646859;1;3;1;70;76;4;40;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;39;92;1;1;9249;06;76;1085,01211022453
4646861;3;1;3;70;76;2;48;4; ;2;2;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;56;56;93;1;1;9301;06;76;706,033305593005
4646863;1;1;1;70;76;4;48;1; ;2;18;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;84;84;28;1;1;2811;06;76;955,234151049705
4646869;1;7;1;70;76;52;48;3; ;2;13;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;45;15;1;2;1589;06;76;1447,04937817395
4646870;1;1;1;70;76;52;36;4; ;2;36;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;45;15;1;2;1551;06;76;1312,8923259391
4646872;1;3;1;70;76;8;48;1; ;2;8;1; ;9;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;11;11;74;1;1;7492;06;76;1012,23896339255
4646875;1;1;1;70;76;104;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;45;52;1;2;5233;06;76;1260,37559302024
4646877;1;1;1;70;76;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;45; ; ;1;2; ;06;76;1192,43775118429
4647319;1;3;1;70;05;3;48;1; ;2;4;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;77;52;1;1;5223;06;05;1206,13596503491
4647326;1;3;1;70;05;3;24;1; ;2;4;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;37;37;52;1;1;5211;06;05;1084,89537435122
4647328;1;1;1;70;05;8;40;4; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;95;95;45;1;1;4552;06;05;1200,21023409532
4647328;1;3;1;70;05;2;48;1; ;2;4;1; ;6;2;9;COBERTURA; ; ; ; ; ; ; ; ; ;1;2; ;781200;2; ;39;45;52;1;1;5233;06;05;1200,21023409532
4647329;1;6;1;70;05;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;99;50;1;1;5020;06;05;1194,03344088031
4647333;1;4;1;70;05;2;40;2; ;2;2;2; ;8;2;1; ; ; ;1;1; ; ; ; ; ; ;1;1397000;800000;1;1;39;39;80;1;1;8045;06;05;1291,40596539342
4647346;1;3;1;70;05;12;48;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;32;19;18;1;1;1810;06;05;1025,28001536081
4647346;1;4;1;70;05;104;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;80;19;1;2;1922;06;05;1025,28001536081
4647374;1;5;1;70;05;24;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;97;52;1;2;5211;06;05;1037,31033058332
4647375;1;4;1;70;05;2;48;1; ;2;24;1; ;3;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;5244;06;05;989,797495747516
4647382;1;1;1;70;05;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;8511;06;05;1393,23231417447
4647384;1;5;1;70;05;28;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;5231;06;05;1431,75910683238
4647385;1;1;1;70;05;4;40;2; ;2;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1800000;2; ;13;13;74;1;1;7499;06;05;1231,10784411506
4647391;1;2;1;70;05;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;380000;781242;2; ;79;79;18;1;1;1810;06;05;1262,40364498793
4647394;1;5;1;70;05;102;48;1; ;2;52;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;91;1;2;9199;06;05;1080,99718704117
4647395;1;5;1;70;05;5;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1800000;2; ;93;93;45;1;1;4552;06;05;1026,53491684364
4647401;1;2;1;70;05;3;48;1; ;2;5;1; ;2;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;97;79;18;1;1;1810;06;05;718,450207985487
4647401;1;4;1;70;05;4;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;55;1;1;5512;06;05;718,450207985487
4647414;1;2;1;70;05;24;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;45;45;52;1;2;5233;06;05;1075,92420673572
4647437;1;3;1;70;08;24;48;4; ;2;360;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;75;32;75;1;2;7511;06;08;466,911220969106
4647439;1;3;1;70;08;1;48;1; ;2;1;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;19;19;80;1;1;8050;06;08;568,017985551892
4647445;1;3;1;70;08;52;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;39;39;70;1;2;7010;06;08;508,308384170286
4647452;1;4;1;70;08;12;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;39;74;1;1;7411;06;08;589,78757986649
4647455;1;2;1;70;08;8;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;84;39;52;1;1;5234;06;08;536,163628174658
4647465;1;4;1;70;08;36;48;1; ;2;36;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;53;55;1;2;5529;06;08;574,747285581336
4647467;1;1;1;70;08;8;48;1; ;2;12;2; ;9;1;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1200000;1;2;39;39;75;1;1;7512;06;08;533,033780407624
4647470;1;4;1;70;08;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;03; ; ;1;1; ;06;08;552,517207947006
4647484;1;4;1;70;08;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;1;5241;06;08;457,82114061125
4647491;1;2;1;70;08;20;48;1; ;2;20;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;03;03;70;1;2;7010;06;08;603,176932973331
4647494;1;2;1;70;08;104;48;1; ;2;76;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;45;55;70;1;2;7020;06;08;570,454457607193
4647499;1;4;1;70;08;24;48;1; ;2;24;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;59;59;85;1;2;8519;06;08;493,350676997047
4647511;1;1;1;70;08;8;48;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;37;37;29;1;1;2930;06;08;420,480789713713
4647528;1;6;1;70;08;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ;59; ; ;1;1; ;06;08;525,581336087476
4647551;1;1;1;70;08;8;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;84;20;1;1;2010;06;08;412,009922124576
4647552;1;5;1;70;08;52;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;11;59;85;1;2;8511;06;08;598,634420508366
4647555;1;7;1;70;08;8;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;53;53;55;1;1;5521;06;08;655,502504635837
4647560;1;3;1;70;08;2;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;781000;781000;2; ;45;59;74;1;1;7499;06;08;580,482634932006
4647563;1;6;1;70;08;12;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;53;53;55;1;1;5521;06;08;661,011125527392
4647577;1;2;1;70;08;2;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;52;1;1;5211;06;08;555,496750433954
4647579;1;5;1;70;08;156;48;1; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;782000;2; ;98;98;60;1;2;6031;06;08;643,473085793608
4647585;1;3;1;70;08;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;760000; ; ;45; ; ;1;1; ;06;08;573,261518626852
4647590;1;3;1;70;08;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781000; ; ;08; ; ;1;2; ;06;08;638,168783015863
4647596;1;1;1;70;08;24;48;1; ;2;6;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;11;11;65;1;2;6512;06;08;585,874908910047
4647598;1;1;1;70;08;24;48;1; ;2;60;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;3; ;58;58;75;1;2;7524;06;08;540,539043260715
4647638;1;2;1;70;11;8;48;1; ;2;22;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;53;55;1;1;5521;06;11;3613,912518437
4647640;1;2;1;70;11;8;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;03;42;52;1;1;5211;06;11;2744,47215538121
4647641;1;1;1;70;11;24;48;4; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;93;45;52;1;2;5262;06;11;2712,91936060301
4647651;1;4;1;70;11;1;40;1; ;2;1;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;1;360000;781242;2; ;36;36;80;1;1;8043;06;11;2172,139004695
4647656;1;5;1;70;11;3;40;1; ;2;6;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;1;700000;800000;2; ;39;39;74;1;1;7499;06;11;2088,41235503812
4647660;1;3;1;70;11;20;56;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;37;37;51;1;2;5125;06;11;2446,6670436029
4647660;1;5;1;70;11;12;50;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;21;50;55;1;1;5521;06;11;2446,6670436029
4647687;1;1;1;70;11;8;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;95;95;70;1;1;7010;06;11;3148,31550226214
4647687;1;3;1;70;11;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;780000;780000;2; ;89;89;26;1;1;2610;06;11;3148,31550226214
4647688;1;3;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;15; ; ;1;1; ;06;11;2905,13688246884
4647695;1;1;1;70;11;130;48;1; ;2;130;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;3; ;21;21;55;1;2;5529;06;11;2428,03938411633
4647695;1;2;1;70;11;52;48;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;1;600000;1500000;2; ;13;13;80;1;2;8042;06;11;2428,03938411633
4647696;1;1;1;70;11;4;40;4; ;2;98;4; ;9;2;1; ; ;1; ; ;1; ; ; ; ; ;2; ;1500000;1;1;17;13;80;1;1;8060;06;11;2492,6626175857
4647696;1;2;1;70;11;4;48;4; ;2;2;1; ;6;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;3000000;1;1;17;21;52;1;1;5241;06;11;2492,6626175857
4647709;1;2;1;70;11;20;60;1; ;2;20;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;87;77;55;1;2;5521;06;11;2576,38926724259
4647713;1;3;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;17; ; ;1;1; ;06;11;2587,25138486312
4647738;1;3;1;70;11;104;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;03; ; ;1;2; ;06;11;2474,84079938369
4647750;1;1;1;70;11;8;48;4; ;2;8;4; ;1;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;900000;2; ;98;98;60;1;1;6031;06;11;2704,33945695325
4647757;1;2;1;70;11;3;40;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1700000;2000000;2; ;21;21;34;1;1;3410;06;11;3024,50716852974
4647764;1;1;1;70;11;24;48;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;62;01;1;2;0112;06;11;3886,71762035194
4647766;1;2;1;70;11;24;48;1; ;2;24;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;19;19;60;1;2;6022;06;11;2594,2110854446
4647777;1;2;1;70;11;16;16;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;33; ; ;1;2; ;06;11;2428,03938411633
4647781;1;5;1;70;11;8;30;1; ;2;39;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;19;19;74;1;1;7491;06;11;2387,02330810099
4647785;1;2;1;70;11;36;48;5; ;2;36;1; ;6;2;4; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;2;16;21;26;1;2;2610;06;11;2882,36736700401
4647795;1;1;1;70;11;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;99;09;90;1;2;9000;06;11;2286,00231651527
4647797;1;1;1;70;11;120;48;1; ;2;120;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1500000;2; ;11;11;66;1;2;6601;06;11;2428,03938411633
4647799;1;2;1;70;11;98;48;1; ;2;98;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;79;55;70;1;2;7020;06;11;2802,1356882691
4647799;1;3;1;70;11;24;48;1; ;2;24;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;97;24;1;2;2423;06;11;2802,1356882691
4647800;1;1;1;70;11;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;15;1;1;1594;06;11;2165,17930411352
4647801;1;1;1;70;11;24;48;4; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;98;98;60;1;2;6041;06;11;2594,2110854446
4647802;1;2;1;70;11;10;40;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;38;39;85;1;1;8511;06;11;2286,00231651527
4647814;1;1;1;70;11;4;48;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;16;33;74;1;1;7499;06;11;2410,21756591432
4647817;1;2;1;70;11;44;48;3; ;2;44;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;54;55;74;1;2;7493;06;11;2594,2110854446
4647820;1;3;1;70;11;8;48;4; ;2;8;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;55;74;1;1;7493;06;11;3066,36088653428
4647826;1;2;1;70;11;104;48;1; ;2;200;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;02;83;34;1;2;3430;06;11;2584,96917089234
4647840;1;2;1;70;11;104;48;4; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;07;05;85;1;2;8511;06;11;2587,25138486312
4647846;1;1;1;70;11;4;48;1; ;2;5;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;420000;900000;2; ;95;95;74;1;1;7491;06;11;2992,49573851266
4647846;1;2;1;70;11;3;12;3; ;2;100;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;1;9500;06;11;2992,49573851266
4647852;1;2;1;70;11;32;48;1; ;2;54;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;5233;06;11;2881,37327590205
4647897;1;1;1;70;13;12;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;700000;2; ;54;54;95;1;1;9500;06;13;533,412995208311
4647909;1;3;1;70;13;26;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;03;03;25;1;2;2529;06;13;519,372088572821
4647911;1;3;1;70;13;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;13;33;52;1;2;5211;06;13;431,244769585633
4647921;1;4;1;70;13;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;53;53;55;1;2;5521;06;13;489,9283644339
4647963;1;4;1;70;13;12;40;1; ;2;12;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;03;35;60;1;1;6042;06;13;635,580911584586
4647964;1;3;1;70;13;24;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;03;03;52;1;2;5243;06;13;535,409639967123
4647965;1;1;1;70;13;8;40;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;39;74;1;1;7491;06;13;481,33093119681
4647967;1;3;1;70;13;16;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;33;65;1;2;6599;06;13;448,439665393935
4647971;1;4;1;70;13;52;48;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;13;13;80;1;2;8011;06;13;451,984203904621
4647979;1;4;1;70;13;26;48;1; ;2;26;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;02;02;26;1;2;2694;06;13;354,567076301244
4647985;1;1;1;70;13;16;40;1; ;2;24;4; ;8;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1000000;1;2;13;13;80;1;2;8044;06;13;415,524623056753
4647990;1;1;1;70;13;28;40;1; ;2;28;1; ;6;2;7; ; ; ; ; ; ; ;1; ; ; ;2; ;1000000;2; ;45;45;52;1;2;5211;06;13;438,269819512175
4647990;1;2;1;70;13;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;15; ; ;1;2; ;06;13;438,269819512175
4648000;1;3;1;70;13;26;48;1; ;2;26;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;39;39;55;1;2;5511;06;13;438,488538741578
4648013;1;2;1;70;13;24;40;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;54;95;1;2;9500;06;13;591,370935679177
4648016;1;2;1;70;13;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;45;52;1;2;5233;06;13;338,823893025711
4648068;2;1;2;70;17;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;5233;06;17;152,70918536776
4648079;1;2;1;70;17;36;48;1; ;2;208;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;33;52;1;2;5211;06;17;248,514821148858
4648085;1;5;1;70;17;52;50;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;1;1;59;59;52;1;2;5231;06;17;260,295396111105
4648099;1;2;1;70;17;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;53;53;55;1;2;5521;06;17;290,160313677045
4648111;1;1;1;70;17;4;40;1; ;2;4;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;1;320000;781242;2; ;45;32;74;1;1;7411;06;17;212,971240533036
4648113;1;2;1;70;17;78;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1700000; ; ;13; ; ;1;2; ;06;17;207,656875052763
4648357;1;1;1;70;23;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;8514;06;23;132,295843688647
4648358;1;2;1;70;23;12;40;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;85;72;1;1;7250;06;23;228,981350802579
4648360;1;2;1;70;23;12;40;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;13;54;95;1;1;9500;06;23;155,897438569098
4648360;1;3;1;70;23;3;40;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;21;45;52;1;1;5262;06;23;155,897438569098
4648364;1;2;1;70;23;25;48;3; ;2;26;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;9500;06;23;178,193723702274
4648369;1;1;1;70;23;8;48;1; ;2;8;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;53;55;1;1;5521;06;23;202,179098790943
4648370;1;4;1;70;23;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;2;8511;06;23;112,649218498995
4648375;1;3;1;70;23;3;50;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;58;58;75;1;1;7512;06;23;139,5055839842
4648379;1;1;1;70;23;4;48;1; ;2;4;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;40;45;52;1;1;5219;06;23;150,973949044489
4648391;1;4;1;70;23;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;59; ; ;1;1; ;06;23;167,217825055871
4648411;1;3;1;70;23;6;48;1; ;2;9;4; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;15;15;92;1;1;9213;06;23;214,566910548143
4648439;1;5;1;70;23;48;48;1; ;2;48;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;13;85;1;2;8532;06;23;166,82684150822
4649061;1;2;1;70;50;12;48;1; ;2;12;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;97;60;1;1;6041;06;50;171,774814076711
4649071;1;3;1;70;50;4;50;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;80;80;19;1;1;1921;06;50;384,026222004034
4649072;1;2;1;70;50;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;05;05;01;1;1;0115;06;50;304,861210032747
4649078;1;3;1;70;50;104;48;1; ;2;104;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;02;19;60;1;2;6042;06;50;179,748091183045
4649099;1;1;1;70;52;24;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;64;61;01;1;2;0130;06;52;217,91250752611
4649103;1;3;1;70;52;26;48;1; ;2;2;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1300000;2; ;08;39;80;1;2;8050;06;52;198,755738102827
4649103;1;4;1;70;52;104;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;03;97;45;1;2;4521;06;52;198,755738102827
4649104;1;2;1;70;52;4;48;1; ;2;4;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;1;350000;781242;2; ;95;95;45;1;1;4521;06;52;231,209616200491
4649104;1;3;1;70;52;2;48;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;53;55;1;1;5529;06;52;231,209616200491
4649105;1;3;1;70;52;3;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;700000;2; ;53;53;92;1;1;9219;06;52;223,179942624455
4649108;1;2;1;70;52;12;24;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;45;45;52;1;1;5233;06;52;273,069599368222
4649108;1;4;1;70;52;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;11; ; ;1;2; ;06;52;273,069599368222
4649114;1;1;1;70;52;52;30;1; ;2;80;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;45;52;1;2;5221;06;52;174,742279432443
4649130;1;1;1;70;52;22;48;1; ;2;22;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;781242;2; ;59;59;52;1;2;5231;06;52;195,234581258496
4649130;2;2;2;70;52;32;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;97;15;1;2;1589;06;52;195,234581258496
4649142;1;2;1;70;52;8;48;1; ;2;8;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;1;4521;06;52;219,20189424563
4649163;1;6;1;70;54;3;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;200000;600000;2; ;45;45;52;1;1;5262;06;54;327,395762914915
4649168;1;3;1;70;54;4;48;1; ;2;10;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;13;13;80;1;1;8041;06;54;313,191629841536
4649176;1;4;1;70;54;4;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;06;45;52;1;1;5223;06;54;377,97408952159
4649187;1;2;1;70;54;24;24;4; ;2;32;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;77;53;55;1;2;5521;06;54;437,112785561165
