DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4646171;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;84;84;45;1;1;06;4530;20;237,591197724851;20
4646175;1;2;1;70;1;6;40;1; ;2;48;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;54;74;1;1;06;7493;20;198,509201145618;20
4646176;1;2;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;39;38;74;1;2;06;7413;20;138,318528980949;20
4646183;1;1;1;70;1;6;48;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;02;02;40;1;1;06;4010;23;147,127806589232;23
4646184;1;3;1;70;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;781242; ; ;19; ; ;1;1;06; ;23;207,966335709112;23
4646185;1;3;1;70;1;4;48;1; ;2;4;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;58;58;75;1;1;06;7522;23;158,629914087452;23
4646186;1;2;1;70;1;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;55;53;80;1;2;06;8012;23;141,885699855089;23
4646189;1;4;1;70;1;16;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;54; ; ;1;2;06; ;23;175,87877083007;23
4646191;1;3;1;70;1;8;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;32;32;85;1;1;06;8532;23;108,793154244812;23
4646193;1;2;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;38;38;74;1;2;06;7499;23;195,590559018407;23
4646206;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;95;95;45;1;1;06;4521;23;128,058717685739;23
4646215;1;1;1;70;1;4;40;4; ;2;50;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;834000;2; ;38;33;52;1;1;06;5231;27;32,3143534994081;27
4646218;1;1;1;70;1;1;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;1;06;9500;27;32,3143534994081;27
4646219;1;1;1;70;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ;54; ; ;1;1;06; ;27;109,78278703791;27
4646235;1;3;1;70;1;4;48;1; ;2;8;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;39;53;55;1;1;06;5521;41;151,863705470467;41
4646244;1;1;1;70;1;104;48;1; ;2;104;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;58;58;75;1;2;06;7524;44;117,565993831778;44
4646302;1;1;1;70;1;4;48;1; ;2;4;1; ;9;2;5; ; ; ; ;1; ; ; ; ; ; ;1;2000000;2000000;2; ;02;02;85;1;1;06;8511;47;194,032141506755;47
4646304;1;3;1;70;1;8;48;2; ;2;8;2; ;9;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;1700000;2; ;13;13;80;1;1;06;8045;47;287,417239245224;47
4646304;1;8;1;70;1;4;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1200000;900000;2; ;58;58;52;1;1;06;5211;47;287,417239245224;47
4646308;1;2;1;70;1;12;48;3; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;06;9500;47;175,471768474566;47
4646308;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;32; ; ;1;1;06; ;47;175,471768474566;47
4646320;1;2;1;70;1;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;05; ; ;1;2;06; ;47;226,048500615118;47
4646330;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;08;21;74;1;2;06;7499;47;109,117071846492;47
4646344;1;4;1;70;1;30;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;53;53;55;1;2;06;5521;50;184,616299094747;50
4646353;1;1;1;70;1;52;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;56;93;1;2;06;9301;50;215,275849647139;50
4646353;1;2;1;70;1;13;48;4; ;2;13;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;95;95;45;1;1;06;4552;50;215,275849647139;50
4646358;1;1;1;70;1;13;48;1; ;2;14;1; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;1;06;6031;50;277,335572072357;50
4646368;1;1;1;70;1;12;50;8; ;2;12;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;62;62;01;1;1;06;0121;50;176,148744947358;50
4646374;1;1;1;70;1;8;48;1; ;2;8;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2600000;2; ;02;02;11;1;1;06;1110;50;304,861210032747;50
4646377;1;1;1;70;1;156;48;1; ;2;156;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;62;01;1;2;06;0121;50;190,541734935041;50
4646378;1;1;1;70;1;28;48;8; ;2;30;8; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;62;62;01;1;2;06;0113;50;177,756938646521;50
4646379;1;3;1;70;1;4;48;1; ;2;3;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;58;75;1;1;06;7522;50;142,11159822293;50
4646379;1;4;1;70;1;2;48;1; ;2;2;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;58;75;1;1;06;7522;50;142,11159822293;50
4646405;1;1;1;70;1;3;30;1; ;2;4;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;1;500000;900000;2; ;39;39;64;1;1;06;6412;50;241,638147596689;50
4646412;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;19;39;85;1;1;06;8511;50;251,994203037147;50
4646414;1;3;1;70;1;16;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;74;1;2;06;7499;50;128,73483263598;50
4646416;1;3;1;70;1;52;48;1; ;2;900;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;800000;1;2;19;19;74;1;2;06;7492;50;178,701189293056;50
4646421;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ;03; ; ;1;1;06; ;50;240,5912457067;50
4646428;1;3;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;52;1;2;06;5239;50;193,971415159154;50
4646434;1;3;1;70;1;5;50;1; ;2;6;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;95;95;45;1;1;06;4521;50;226,198255719017;50
4646456;1;3;1;70;1;4;40;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;81;81;36;1;1;06;3611;52;277,243064711353;52
4646461;1;3;1;70;1;52;48;1; ;2;120;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;06;4521;52;273,069599368222;52
4646461;1;4;1;70;1;4;48;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;800000;2; ;32;32;74;1;1;06;7411;52;273,069599368222;52
4646471;1;2;1;70;1;52;25;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;53;53;55;1;2;06;5521;52;241,401764093412;52
4646477;1;2;1;70;1;6;48;1; ;2;24;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;59;59;85;1;1;06;8512;52;293,207976838622;52
4646493;1;3;1;70;1;24;48;1; ;2;104;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;760000;2; ;19;19;45;1;2;06;4530;52;176,274476622061;52
4646493;1;4;1;70;1;8;48;1; ;2;8;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;05;05;45;1;1;06;4530;52;176,274476622061;52
4646495;1;2;1;70;1;52;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;3500000; ; ;09; ; ;1;2;06; ;52;156,608240154795;52
4646500;1;3;1;70;1;32;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;33;33;52;1;2;06;5223;52;173,884709511649;52
4646502;1;2;1;70;1;104;48;1; ;2;104;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;06;39;64;1;2;06;6412;52;232,957206758153;52
4646506;1;2;1;70;1;52;48;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;13;13;80;1;2;06;8011;52;190,79957686407;52
4646507;1;1;1;70;1;52;48;1; ;2;52;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;53;55;1;2;06;5521;52;286,366708042602;52
4646508;1;1;1;70;1;8;48;5; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;38;38;52;1;1;06;5239;52;246,254315432533;52
4646510;1;2;1;70;1;2;56;1; ;2;2;5; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;1;98;900000;2; ;95;95;45;1;1;06;4552;54;508,842056892058;54
4646512;1;1;1;70;1;12;48;4; ;2;12;4; ;1;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;781242;1;1;92;92;22;1;1;06;2220;54;314,926730063097;54
4646518;1;1;1;70;1;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;33;85;1;2;06;8512;54;313,191629841536;54
4646529;1;3;1;70;1;6;50;4; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;95;95;45;1;1;06;4521;54;389,483315417097;54
4646538;1;1;1;70;1;4;36;4; ;2;8;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;98;53;55;1;1;06;5521;54;445,632070061357;54
4646546;1;1;1;70;1;6;48;1; ;2;6;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;781242;2; ;53;53;55;1;1;06;5530;54;398,008032120157;54
4646547;1;2;1;70;1;8;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;13;13;80;1;1;06;8011;54;409,316527530018;54
4646553;1;4;1;70;1;2;48;4; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;99;781242;2; ;55;53;55;1;1;06;5529;54;399,257441091043;54
4646553;1;5;1;70;1;2;48;1; ;2;8;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;1;06;5233;54;399,257441091043;54
4646561;1;2;1;70;1;16;48;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;280000;781242;2; ;79;45;55;1;2;06;5529;54;536,568608692552;54
4646562;1;7;1;70;1;40;30;1; ;2;200;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;33;39;85;1;2;06;8512;54;433,977158401039;54
4646565;1;1;1;70;1;16;48;3; ;2;16;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;45;52;1;2;06;5262;54;535,319199721666;54
4646569;1;1;1;70;1;12;48;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;93;93;50;1;1;06;5020;54;457,261290705168;54
4646588;1;2;1;70;1;24;50;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;52;1;2;06;5239;63;89,8514271083078;63
4646591;1;2;1;70;1;1;25;1; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;70;45;52;1;1;06;5239;63;278,681230189638;63
4646597;1;3;1;70;1;2;40;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;300000;2; ;58;58;63;1;1;06;6331;63;210,894639837958;63
4646598;1;1;1;70;1;2;30;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;450000;2; ;55;99;74;1;1;06;7493;63;136,012926775546;63
4646598;1;3;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;45; ; ;1;2;06; ;63;136,012926775546;63
4646600;1;2;1;70;1;24;48;4; ;2;12;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;95;95;45;1;2;06;4521;63;128,065636408314;63
4646602;1;2;1;70;1;8;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;782000;782000;2; ;33;39;85;1;1;06;8511;63;177,856869446001;63
4646605;1;2;1;70;1;2;40;1; ;2;24;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;39;39;52;1;1;06;5233;63;137,827793460771;63
4646611;1;1;1;70;1;30;50;1; ;2;30;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;99;97;51;1;2;06;5123;63;140,432164124427;63
4646611;1;2;1;70;1;3;60;2; ;2;2;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;781000;2; ;58;62;01;1;1;06;0111;63;140,432164124427;63
4646611;1;3;1;70;1;40;50;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;300000; ; ;53; ; ;1;2;06; ;63;140,432164124427;63
4646612;1;2;1;70;1;12;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;781242;2; ;45;45;55;1;1;06;5529;63;323,460382463452;63
